sequence name,identity,alignmentLength,maxAlignment,phylum,class,order,family,genus,species,db
f7f5ae542ed3c97b491404ec7321f894,80.769,312,25199.928,Arthropoda,Insecta,Diptera,Culicidae,Sabethes,Sabethes_idiogenes,SHELBY
f8f170391c8ffcfea95177cec42e73ba,91.693,313,28699.909,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sp._BOLD:AAO7110,SHELBY
fae36bb29fa4e04af2607532fd247439,80.062,321,25699.902,Arthropoda,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora_tamesis,SHELBY
fc38f74c477d0fdce93d4efe01b0471c,99.681,313,31200.153,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Clytia,Clytia_gracilis,SHELBY
fcf53eee201b7519d944f9a7a8dd7337,80.132,302,24199.864,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,Porcellio_siculoccidentalis,SHELBY
ff276605ef9d36b7f1ba72ab8eafb53d,82.026,306,25099.956,Mollusca,Bivalvia,Veneroida,Scrobiculariidae,Scrobicularia,Scrobicularia_plana,SHELBY
01f7733cb887a94eb5fac776de247f78,81.169,308,25000.052,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,Paracalanus_aculeatus,SHELBY
0304b542bca480482e3870e47d1d5bb9,87.582,306,26800.092,Mollusca,Gastropoda,Littorinimorpha,Vanikoridae,Vanikoro,Vanikoro_sp._1-RC-2002,SHELBY
056b5e846055c34d81751fd29700021e,95.38,303,28900.14,Arthropoda,Malacostraca,Decapoda,Alpheidae,Athanas,Athanas_parvus,SHELBY
06e79983e823a74ff7a0a8e3a879b0b6,84.665,313,26500.145,Mollusca,Bivalvia,Veneroida,Tellinidae,Quidnipagus,Quidnipagus_palatum,SHELBY
0795fa558c56b43cae2ae22d33f467cd,89.355,310,27700.05,Arthropoda,Hexanauplia,Sessilia,Balanidae,Wanella,Wanella_milleporae,SHELBY
089d678ab46151605a5f52359b9a5550,84.984,313,26599.992,Arthropoda,Malacostraca,Decapoda,NA,NA,Decapoda_sp._SHR128,SHELBY
0a0142f163333a9fe9e1b94e24ecb1c3,85.987,314,26999.918,Porifera,Demospongiae,Suberitida,Suberitidae,NA,Suberitidae_HK02,SHELBY
0ad1a49a68825488620104df6038c2b6,80.769,312,25199.928,Arthropoda,Arachnida,Mesostigmata,Laelapidae,Laelaps,Laelaps_muricola,SHELBY
0bfe7f523b26879bc7d56b2df4f3d271,86.885,305,26499.925,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia_pustulosa,SHELBY
0c016e61545c1f178d3226bb4f5e9e95,81.639,305,24899.895,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Aspidiophorus,Aspidiophorus_ophiodermus,SHELBY
0c8aaea78283b772acd0cebe9ec4f607,87.22,313,27299.86,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,NA,Corynidae_sp._BCnid2010-002,SHELBY
0ed2604e4301598274b420848b4b0537,82.857,315,26099.955,Nemertea,Palaeonemertea,Archinemertea,Cephalothricidae,Cephalothrix,Cephalothrix_sp._1_AM-2014,SHELBY
13106b424efd6aec5ec79093ca3ad8c9,87.54,313,27400.02,Annelida,Polychaeta,Eunicida,Eunicidae,NA,Eunicidae_HK02,SHELBY
138b2bad8b6ecc0f1a1ced110cd11914,93.03,330,30699.9,Annelida,Polychaeta,Terebellida,Terebellidae,NA,Terebellidae_HK05,SHELBY
15d0e6e6d2029153060c04912728498d,91.667,312,28600.104,Nemertea,Enopla,Monostilifera,Amphiporidae,Zygonemertes,Zygonemertes_simonae,SHELBY
1940a1284103baff3f856abfbf6cc9f6,94.463,307,29000.141,Arthropoda,Malacostraca,Decapoda,Alpheidae,Athanas,Athanas_parvus,SHELBY
1b4973d300aac442369ac96840d39fd9,100,313,31300,Chordata,Actinopteri,Gerreiformes,Gerreidae,Gerres,Gerres_limbatus,SHELBY
1da52e17a03516080d0efd0d55b3a432,89.524,315,28200.06,Annelida,Polychaeta,Spionida,Cirratulidae,Dodecaceria,Dodecaceria_sp._AMW23009,SHELBY
1fe3dc5e0289fa61449a4a6ce5da673d,90.645,310,28099.95,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumida_alkyone,SHELBY
220e21544c45b6af5be9f46b36b3b8ad,93.291,313,29200.083,Porifera,Demospongiae,Suberitida,Suberitidae,Protosuberites,Protosuberites_denhartogi,SHELBY
23bf2cb05c3ac6438a5981d1f4f26d43,82.508,303,24999.924,Annelida,Polychaeta,Spionida,Spionidae,Boccardiella,Boccardiella_hamata,SHELBY
244eef8fe1fff43b45091cac7942ca3a,80.189,318,25500.102,Arthropoda,Insecta,Coleoptera,Latridiidae,Corticarina,Corticarina_truncatella,SHELBY
252dc93db3a8edd4038fea931b2f2fa1,83.81,315,26400.15,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Chaetonotus,Chaetonotus_persimilis,SHELBY
26dd65a208538dc988b22d91d025a324,82.295,305,25099.975,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,SHELBY
282a7694b84d036f6d34596768c29528,81.518,303,24699.954,Annelida,Polychaeta,Flabelligerida,Flabelligeridae,Flabelligera,Flabelligera_sp._CMC01,SHELBY
290ae50dd12a7a3a9b535f09de144ff8,83.228,316,26300.048,Arthropoda,Insecta,Coleoptera,Carabidae,Acupalpus,Acupalpus_elegans,SHELBY
2bde18a4a5bfad8ef443a722a137ea4e,80.712,337,27199.944,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia_cf._crispa_KFA-2011,SHELBY
2e12bd17ca6e9ba90284330661a31579,80.255,314,25200.07,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea_nozakii,SHELBY
2f1d922b8947f5a5a93c0246d307ccee,81.818,341,27899.938,Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Euclia,Euclia_balboae,SHELBY
2fe8d67d8975c30344f7920621828cfb,91.693,313,28699.909,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia_tertia,SHELBY
301e21ead65131477e9bb10df3d608e5,83.388,307,25600.116,Arthropoda,Hexanauplia,Calanoida,Calanidae,Undinula,Undinula_vulgaris,SHELBY
304a34908613632d98ec1a5797f2902e,99.681,313,31200.153,Mollusca,Bivalvia,Venerida,Chamidae,Chama,Chama_HK01,SHELBY
30c490262c5859832775368cdfdbf20d,85.079,315,26799.885,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Pisidia,Pisidia_gordoni,SHELBY
3146a22237e81d162599cc464a7becea,84.488,303,25599.864,Mollusca,Bivalvia,Mytiloida,Mytilidae,Arcuatula,Arcuatula_senhousia,SHELBY
33e835a6beb51e94c28dddc63cea70c8,80.573,314,25299.922,Arthropoda,Crustacea,NA,NA,NA,Crustacea_environmental_sample,SHELBY
39697598a9a492916f7b642ce5427bbf,81.333,300,24399.9,Nemertea,Enopla,Monostilifera,Emplectonematidae,Paranemertes,Paranemertes_californica,SHELBY
399070ce79ef8d6e1095ee1210301f05,81,300,24300,Arthropoda,Insecta,Diptera,Agromyzidae,Phytoliriomyza,Phytoliriomyza_arctica,SHELBY
3bd81a787e7561d29b67d1a5358eb64e,96.805,313,30299.965,Bryozoa,Gymnolaemata,Cheilostomatida,Microporellidae,Microporella,Microporella_HK01,SHELBY
3da255a826014b597d5449bbb9bb5d91,81.388,317,25799.996,Rotifera,Monogononta,Ploima,Brachionidae,Brachionus,Brachionus_sp._WM-2017m,SHELBY
3df8b41fd44a571b065e2b2722067d85,81.013,316,25600.108,Annelida,Polychaeta,Terebellida,Terebellidae,NA,Terebellidae_sp._11BIOAK-1117,SHELBY
42a4f4b41262172f4ac8bc70cb62f5c9,83.333,312,25999.896,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Longitarsus,Longitarsus_aeneus,SHELBY
462b17286828a336bdb83756ce0962be,91.693,313,28699.909,Mollusca,Gastropoda,Littorinimorpha,NA,NA,NA,SHELBY
46fdccde4da4daccb0e010e1b8b4b182,94.872,312,29600.064,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella,Schizoporella_pungens,SHELBY
471762c3cb2f41623f5db44d87d40599,84.295,312,26300.04,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Corrosella,Corrosella_manueli,SHELBY
476cf7768d270ebad5e480ba4ff342f5,85.897,312,26799.864,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Campanularia,Campanularia_tulipifera,SHELBY
48e4ac4b7f0a0dea3dff2345db6e6e8f,87.22,313,27299.86,Annelida,Polychaeta,Eunicida,Onuphidae,Diopatra,Diopatra_sp._R4(a)-Onu,SHELBY
4b6cee9c85063e1cd2cd345807926509,82.54,315,26000.1,Arthropoda,Insecta,Diptera,Syrphidae,Paragus,Paragus_atratus,SHELBY
4c02ccbd1d04392451198db866b971e3,82.484,314,25899.976,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,Pterostichus_minor,SHELBY
538b7f616708a7f4829f591d2913fcca,81.188,303,24599.964,Arthropoda,Hexanauplia,Calanoida,Calocalanidae,Calocalanus,Calocalanus_minutus,SHELBY
53ffccb245da256e25155340c1992a72,82.051,312,25599.912,Arthropoda,Hexanauplia,Poecilostomatoida,Sapphirinidae,Sapphirina,Sapphirina_metallina,SHELBY
63858f54864441401fefed09d33d121d,99.038,312,30899.856,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Labidocera,Labidocera_rotunda,SHELBY
638ae16a6b1180fd4f650a6cd1973a8f,80.456,307,24699.992,Arthropoda,Insecta,Diptera,Psychodidae,Sergentomyia,Sergentomyia_schwetzi,SHELBY
658a28e55690ceb58022b3d1c46bc396,86.971,307,26700.097,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sp._BOLD:AAO7110,SHELBY
66ce4af135f1825782df91ec04c8a97a,81.672,311,25399.992,Arthropoda,Insecta,Diptera,Psychodidae,Psychodopygus,Psychodopygus_davisi,SHELBY
67172b465ba63530204b126e3fc4d334,88.498,313,27699.874,Chordata,Ascidiacea,Enterogona,Didemnidae,Didemnum,Didemnum_vexillum,SHELBY
6a838561edb71be76b58f1ed4e1cc87a,90.705,312,28299.96,Arthropoda,Malacostraca,Decapoda,Galatheidae,Galathea,Galathea_senta,SHELBY
6b8aae3a5828e0ee1df56677b4ab282d,100,313,31300,Cnidaria,Anthozoa,Scleractinia,NA,Plesiastrea,Plesiastrea_versipora,SHELBY
6cc76330e9eadd67479beac70cb4008b,80.952,315,25499.88,Porifera,Demospongiae,Poecilosclerida,Crellidae,Crella,Crella_elegans,SHELBY
6d05d0c1046ab4e0486e3f03ad8e6e8e,80.449,312,25100.088,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Hexagenia,Hexagenia_limbata,SHELBY
71cf8af5c19c1fc00a8443bd428cc2c1,100,311,31100,Arthropoda,Branchiopoda,Anostraca,Artemiidae,Artemia,Artemia_tibetiana,SHELBY
7234ad75a2ebb2be11dbceaf24e5de5b,81,300,24300,Porifera,Demospongiae,Spongillida,Metaniidae,Corvomeyenia,Corvomeyenia_sp._DVL-2012,SHELBY
747f11d3728361f46e7b20b35e0ae0c5,88.179,313,27600.027,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Agauopsis,Agauopsis_sp._ZU0802_4A,SHELBY
7766c03ae6b7cdf3c17e47cc09e1844a,97.125,313,30400.125,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Stenothoe,Stenothoe_gallensis,SHELBY
784735286dc400131ca56308ba491cbf,80.583,309,24900.147,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Bestiolina,Bestiolina_sp._MW-2013,SHELBY
7a1c43532aabea08c1d86e006e25fc18,96.805,313,30299.965,Porifera,Homoscleromorpha,Homosclerophorida,Plakinidae,Plakina,Plakina_coerulea,SHELBY
7c094c26eef006daa4eef53326bba9c5,81.553,309,25199.877,Brachiopoda,NA,NA,NA,NA,NA,SHELBY
7d14765aa1530ac1c97e1d03a0848787,83.596,317,26499.932,Rotifera,Monogononta,Ploima,Lecanidae,Lecane,Lecane_sp._cornuta1,SHELBY
7d26b1ac57c91e6f276c1cc584219a33,82.166,314,25800.124,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia_tubulifera,SHELBY
808e133eee2b5df1e8c5af8d9545d9fd,80,305,24400,Arthropoda,Hexanauplia,Calanoida,Spinocalanidae,Spinocalanus,Spinocalanus_aff._elongatus_3_MB-2017,SHELBY
8094caffee025079bc2985d9caed245d,86.174,311,26800.114,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,Obelia_dichotoma,SHELBY
81e2bce2c4814634c8a5d2425341bafc,87.5,312,27300,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Eucheilota,Eucheilota_sp._JRH-2014,SHELBY
82d8c2b53868f84dec715aa956f88c2b,87.821,312,27400.152,Arthropoda,Malacostraca,Decapoda,Diogenidae,Areopaguristes,Areopaguristes_HK01,SHELBY
843aec1cd93dd61033af9128bc0cfd35,82.803,314,26000.142,Porifera,Demospongiae,Desmacellida,Desmacellidae,Desmacella,Desmacella_cf._annexa_BELUM<GBR>_Mc4240,SHELBY
84ef835c84a9db0ce903c8524687cf95,99.681,313,31200.153,Porifera,Demospongiae,Tethyida,Tethyidae,Tethyid,Tethyid_sp._UCMPWC1062,SHELBY
85ce03cb4b146b3f646b2832021e9977,85.197,304,25899.888,Platyhelminthes,Rhabditophora,Prolecithophora,Plagiostomidae,Vorticeros,Vorticeros_praedatorium,SHELBY
89583d54f980d7b58bfd738f60088af8,82.68,306,25300.08,Platyhelminthes,Turbellaria,Polycladida,NA,NA,Polycladida_HK07,SHELBY
8da8a554238cc492d44a3c5e0f184d24,82.484,314,25899.976,Cnidaria,Hydrozoa,Anthoathecata,Pennariidae,Pennaria,Pennaria_disticha,SHELBY
90393fe7c07eff4ce55622b730ff2146,100,312,31200,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littoraria,Littoraria_melanostoma,SHELBY
90cbcffe27096ff7a4043d3ebbb6fdee,80.189,318,25500.102,Mollusca,Gastropoda,NA,Lymnaeidae,Lymnaea,Lymnaea_diaphana,SHELBY
92f26341bdcb3049c9095b42e4275861,86.581,313,27099.853,Mollusca,Gastropoda,NA,Epitoniidae,Epitonium,Epitonium_sawinae,SHELBY
99024d90ba8635ce2cbdbf752e93ece1,86.392,316,27299.872,Mollusca,Gastropoda,Cycloneritida,Phenacolepadidae,Zacalantica,Zacalantica_galathea,SHELBY
a1a88c7fdb80fe78b301b28120a8458a,90.385,312,28200.12,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,Cecidomyiidae_sp._BIOUG20947-G03,SHELBY
a6644c643e9e9806f51ed7e5066fbd96,80.707,311,25099.877,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dynamine,Dynamine_coenus,SHELBY
a86e9a54428003b2883b5f186790a8e5,91.054,313,28499.902,Porifera,Demospongiae,Axinellida,Raspailiidae,Raspailia,Raspailia_hispida,SHELBY
a8bd889565e90db3f8b23195fb22a531,80.667,300,24200.1,Arthropoda,Insecta,Diptera,Keroplatidae,NA,Keroplatidae_sp._BIOUG19466-D04,SHELBY
aaad91008efea6af71c55f1ef6f3d124,95.847,313,30000.111,Arthropoda,Insecta,NA,NA,NA,NA,SHELBY
aec3b65eeda250c251513c64052f46fa,81.013,316,25600.108,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles_saeungae,SHELBY
aecf870b145ed4b75025ae216e6770bc,81.905,315,25800.075,Arthropoda,Insecta,Lepidoptera,Sphingidae,Imber,Imber_tropicus,SHELBY
af85478172f68ad1afefa25a17a23094,82.748,313,25900.124,Annelida,Polychaeta,Phyllodocida,Syllidae,NA,Syllidae_sp._BCPOL883-10,SHELBY
b266bd356ceb277fdc72e83b870bee77,99.681,313,31200.153,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Goniobranchus,Goniobranchus_sinensis,SHELBY
b34d9e050b2e6a527f99a5c13ded079b,80.333,300,24099.9,Arthropoda,Insecta,Hemiptera,Cicadidae,Cryptotympana,Cryptotympana_sp._1_DCM-2015,SHELBY
b48294c7de9d9f5b081700be958fda78,94.249,313,29499.937,Bryozoa,Gymnolaemata,Cheilostomatida,Schizoporellidae,Schizoporella,Schizoporella_pungens,SHELBY
b5025b8d295fde5acbcaf24462f0da5a,99.038,312,30899.856,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Discodoris,Discodoris_confusa,SHELBY
b526eb5768c9f313589b79b600b2f140,80.065,306,24499.89,Arthropoda,Malacostraca,Amphipoda,Pontogeneiidae,NA,NA,SHELBY
ba2e81b67251dc9857ed7532e2b33b78,81.877,309,25299.993,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Eumida_alkyone,SHELBY
ba4751e83ef166e32420c0f1d3601d73,86.093,302,26000.086,Mollusca,Bivalvia,Veneroida,NA,NA,NA,SHELBY
bc42e7e0320b9c91740927211847d684,95.223,314,29900.022,Porifera,Demospongiae,Haplosclerida,Niphatidae,Gelliodes,Gelliodes_wilsoni,SHELBY
bc5324c312098f54b21c7437852ce23a,89.711,311,27900.121,Arthropoda,Arachnida,Trombidiformes,Halacaridae,Rhombognathus,Rhombognathus_sp._CHO0808_3,SHELBY
bda70883a694a73361f1b40699c406ca,87.859,313,27499.867,Cnidaria,Hydrozoa,Anthoathecata,Pennariidae,Pennaria,Pennaria_disticha,SHELBY
be5505c76c14ff5fb9c10539bf0c0d7e,80.255,314,25200.07,Arthropoda,Insecta,Lepidoptera,Tineidae,Tinea,Tinea_apicimaculella,SHELBY
bf62e72ae4792c9f64000fa792d1e8ac,80.528,303,24399.984,Arthropoda,Insecta,Diptera,Chironomidae,NA,Orthocladiinae_sp._BBDEE635-10,SHELBY
c0f3753e574880f09c75e6ab4335342c,80,305,24400,Arthropoda,Insecta,Coleoptera,Carabidae,Iberotrechus,Iberotrechus_bolivari,SHELBY
c1e1e01b674a60edecac88f627434bf1,80.831,313,25300.103,Arthropoda,Insecta,Lepidoptera,Pyralidae,Cardamyla,Cardamyla_carinentalis,SHELBY
c22cae0045a388bf7ace7279d5fba42b,83.067,313,25999.971,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Acrocalanus,Acrocalanus_monachus,SHELBY
c9d1e25090939f77c2e9aebf89a0402d,81.073,317,25700.141,Arthropoda,Insecta,Lepidoptera,Yponomeutidae,Litaneutis,Litaneutis_sacrifica,SHELBY
cae87d51e821b94df621acfce0e156ef,80.635,315,25400.025,Arthropoda,Hexanauplia,Calanoida,Calanidae,Undinula,Undinula_vulgaris,SHELBY
cc355ce85ead4f9178022c2b275f7a22,81.518,303,24699.954,Annelida,Polychaeta,Spionida,Spionidae,Polydora,Polydora_cornuta,SHELBY
cea35912ba202b22f499e5496d51f3f9,80.892,314,25400.088,Arthropoda,Malacostraca,Amphipoda,Lysianassidae,Pseudorchomene,Pseudorchomene_sp._ZTN-2009,SHELBY
ceef5d4ed75c847736c8f3f6fba4c9b4,92.013,313,28800.069,Mollusca,Gastropoda,Neogastropoda,Muricidae,Thais,Thais_scalaris,SHELBY
cf54b750ea29f0dd60db0f31d9024a20,80.263,304,24399.952,Arthropoda,Hexanauplia,Calanoida,Calanidae,Undinula,Undinula_vulgaris,SHELBY
cf89d528bc3b81e291f140fc78b38bf7,88.535,314,27799.99,Mollusca,Gastropoda,NA,NA,NA,NA,SHELBY
d03f784682288c8219ce9e581c549d6b,89.49,314,28099.86,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Rhizocaulus,Rhizocaulus_verticillatus,SHELBY
d16a94a34be38ee34c2c5f65b7af121b,100,313,31300,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,Streptopelia_chinensis,SHELBY
d42b2afced365ad583d526d6bc70be4f,80.696,316,25499.936,Arthropoda,Insecta,Hemiptera,Saldidae,Salda,Salda_sp._08CHUCOL-CV093,SHELBY
d510e005ce23cb93f561909a0e947a36,80,300,24000,Arthropoda,Insecta,Lepidoptera,Geometridae,Pelagodes,Pelagodes_antiquadraria,SHELBY
d5817172f2ad962ef484d76cffbc68f6,100,313,31300,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastiscus,Sebastiscus_marmoratus,SHELBY
d62e41c451bef635c29c4c1c89fb6fbb,100,313,31300,Mollusca,Bivalvia,Veneroida,Mactridae,Mactra,Mactra_chinensis,SHELBY
d70d2105a23f1867804c2c3770b87591,80.392,306,24599.952,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Annularia,Annularia_pisum,SHELBY
d75cf5517d882356207acca91909ac1a,82.857,315,26099.955,Arthropoda,Insecta,Coleoptera,Haliplidae,Haliplus,Haliplus_sp._BMNH_1425121,SHELBY
d80ae80300abf51f2dc4b2fc56b61316,85.531,311,26600.141,Mollusca,Gastropoda,Cycloneritida,Neritidae,Nerita,Nerita_albicilla,SHELBY
d9c1d211e9501ec52045fcc76cb64312,81.962,316,25899.992,Arthropoda,Insecta,Hemiptera,Membracidae,Alchisme,Alchisme_virescens,SHELBY
dadb2a1c6c9b878d8648978d67235e86,80.968,310,25100.08,Arthropoda,Insecta,Diptera,Sarcophagidae,Sarcophaga,Sarcophaga_aquila,SHELBY
dc76713d145bc9587fbf2817bff560e2,86.174,311,26800.114,Arthropoda,Insecta,Coleoptera,Chrysomelidae,NA,Chrysomelidae_sp._INDOBIOSYS-CCDB24596-G10,SHELBY
dff5c15bd4ffbdd5107970e82fd70331,80.707,311,25099.877,Arthropoda,Insecta,Diptera,NA,NA,NA,SHELBY
e2b2e306d7c55e96c02d99fd851ba739,84.762,315,26700.03,Porifera,Demospongiae,Desmacellida,Desmacellidae,Desmacella,Desmacella_cf._annexa_BELUM<GBR>_Mc4240,SHELBY
e3372af6c4a219f2bff09fe59a34cd97,81.433,307,24999.931,Annelida,Polychaeta,Terebellida,Terebellidae,Amaeana,Amaeana_sp._1_DH1,SHELBY
e417e2ba4dba57fef34c37effa35e222,86.901,313,27200.013,Nemertea,Enopla,Monostilifera,Cratenemertidae,Nipponnemertes,Nipponnemertes_sp._2_SA-2011,SHELBY
e74fb9502add11e40d93a129d79700a3,81.579,304,24800.016,Annelida,Polychaeta,NA,Opheliidae,Ophelina,Ophelina_sp._pol407,SHELBY
eaeca2939b69835f1101156511337e96,85.623,313,26799.999,Arthropoda,NA,NA,NA,NA,NA,SHELBY
ecafab00e3caef3fdc974e3f780f39f4,80.795,302,24400.09,Platyhelminthes,Rhabditophora,Polycladida,Notocomplanidae,Notocomplana,Notocomplana_humilis,SHELBY
ece29cbd47cdd1f4973b574d1c7b1c74,89.776,313,28099.888,Cnidaria,Hydrozoa,Leptothecata,Eirenidae,Eutonina,Eutonina_indicans,SHELBY
ee887797d543eb5bca70685a80448f33,100,313,31300,Arthropoda,Arachnida,Sarcoptiformes,Acaridae,Tyrophagus,Tyrophagus_putrescentiae,SHELBY
eece4124855bd54bc8a4f110ac34468b,85.304,313,26700.152,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Parachondria,Parachondria_rubicundus,SHELBY
f15e5702b5c845515f3efb474a4fb75c,80.831,313,25300.103,Arthropoda,Insecta,Diptera,Tachinidae,Genea,Genea_sp._Wood01,SHELBY
f28811cab9d631ee3f349aa188727bd4,82.484,314,25899.976,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Paracaprella,Paracaprella_tenuis,SHELBY
f5ee982f98a2063a517fdb252f143fba,88.103,311,27400.033,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,Mitrocomella,Mitrocomella_brownei,SHELBY
f7334e4600416dfd03a4365db742255c,84.665,313,26500.145,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Bougainvillia,Bougainvillia_sp._SL-2013,SHELBY
f831d7533662fab575c7b5b290443b42,83.533,334,27900.022,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Abietinaria,Abietinaria_greenei,SHELBY
faae32d01acb9d483c88cdcc36833177,80.132,302,24199.864,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,Octopus_maya,SHELBY
fb0d52a23926baaddcebdf7be356fa81,81.311,305,24799.855,Arthropoda,Insecta,Neuroptera,Nymphidae,Nymphes,Nymphes_myrmeleonoides,SHELBY
fb5cf8ffc8a2e63ba12cff674459ee96,86.452,310,26800.12,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,Amathia,Amathia_distans,SHELBY
fb6c74179236928672e84581340f4d85,91.374,313,28600.062,CnidariaCnidaria,NA,NA,NA,NA,NA,SHELBY
fc93646d0bf8d1b7eaa15a00b58ebe28,85.304,313,26700.152,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Eucheilota,Eucheilota_maculata,SHELBY
0000def021ecc6d1df3e027f467fd8cd,96.154,312,30000.048,Annelida,Polychaeta,Sabellida,Sabellariidae,NA,Sabellariidae_HK01,SHELBY
0285f03bb022f100ea72f9f191278923,81.672,311,25399.992,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,Haliclona_tubifera,SHELBY
02f73c6404763077e2b548a19e40852f,81.613,310,25300.03,Arthropoda,Arachnida,Araneae,Agelenidae,Dichodactylus,Dichodactylus_satoi,SHELBY
031874515899e6c598023d32baa4f099,80,315,25200,Arthropoda,Insecta,Diptera,Streblidae,Trichobius,Trichobius_anducei,SHELBY
03d4ee8e20585d7981ccd1d8e4f5569d,81.121,339,27500.019,Porifera,Demospongiae,Clionaida,Placospongiidae,Placospongia,Placospongia_sp._PC-BT-18,SHELBY
059a0b5d719abd44cede6f4edf006a48,85.714,315,26999.91,Mollusca,Gastropoda,Cephalaspidea,Aglajidae,Chelidonura,Chelidonura_inornata,SHELBY
067c462dccd661e904c0879451e899ae,84.868,304,25799.872,Annelida,Polychaeta,Spionida,Spionidae,Boccardiella,Boccardiella_hamata,SHELBY
07016179aa78e5f1960c65905a91eb8c,83.007,306,25400.142,Arthropoda,Insecta,NA,NA,NA,NA,SHELBY
0795d7826c86ce3b63f81a1e83fd5317,83.66,306,25599.96,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Lepidochaetus,Lepidochaetus_zelinkai,SHELBY
095fd5f2c0cbe54eecf7f6d4f09d5b4a,87.087,333,28999.971,Arthropoda,Malacostraca,Decapoda,Diogenidae,Areopaguristes,Areopaguristes_HK01,SHELBY
09ef40da9f69fa26080a808257e7ed21,82.085,307,25200.095,Arthropoda,Insecta,Diptera,NA,NA,NA,SHELBY
0a1d0f63588b9c7f88915a1ddd255560,82.099,324,26600.076,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,Aglaophenia,Aglaophenia_tubulifera,SHELBY
0a9d2ed7e3127d5d656aa8b5b9906c36,90.064,312,28099.968,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,Aequorea_macrodactyla,SHELBY
0bca7543b34fd8f2eca1d68573272335,90.385,312,28200.12,Annelida,Clitellata,Haplotaxida,Megascolecidae,Amynthas,Amynthas_sp._FJ201111-06,SHELBY
0be6715eedcb00195fb41d651da56458,83.442,308,25700.136,Cnidaria,Anthozoa,Scleractinia,Caryophylliidae,Caryophyllia,Caryophyllia_ralphae,SHELBY
0bfc43f171872339960f4c5b22ca000e,83.631,336,28100.016,Cnidaria,Hydrozoa,Anthoathecata,Zancleidae,Zanclea,Zanclea_implexa,SHELBY
0cd579d2008a1a272fb2231237765503,80.263,304,24399.952,Arthropoda,Insecta,Diptera,Chironomidae,NA,Chironomidae_sp._BIOUG02204-H08,SHELBY
